,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
135,Ollie Johnson,SF,28,ATL,82,,20.8,3.6,7.5,.472,,,,3.6,7.5,.472,.472,1.4,1.6,.854,1.1,2.1,3.2,1.5,1.0,0.4,1.3,2.2,8.5
136,Bobby Jones*,PF,26,DEN,75,,32.5,5.9,10.1,.578,,,,5.9,10.1,.578,.578,2.8,3.7,.751,2.2,6.3,8.5,3.4,1.8,1.7,2.6,2.9,14.5
137,Caldwell Jones,C,27,PHI,80,69,20.5,2.1,4.5,.471,,,,2.1,4.5,.471,.471,1.2,1.9,.627,2.1,5.1,7.1,1.2,0.3,1.6,1.6,3.5,5.4
138,Dwight Jones,PF,25,HOU,82,,30.2,4.2,9.5,.445,,,,4.2,9.5,.445,.445,2.2,2.8,.777,2.6,5.2,7.8,1.3,0.9,0.5,2.0,3.2,10.6
139,Robin Jones,C,23,HOU,12,,5.5,0.9,1.7,.550,,,,0.9,1.7,.550,.550,0.3,0.8,.400,0.4,0.8,1.2,0.2,0.1,0.1,0.6,1.3,2.2
140,Wil Jones,PF,30,BUF,79,,21.7,2.9,6.5,.440,,,,2.9,6.5,.440,.440,1.1,1.5,.706,1.3,2.9,4.2,1.5,0.9,0.5,1.7,3.2,6.8
141,Eddie Jordan,PG,23,TOT,73,,16.6,2.9,7.4,.400,,,,2.9,7.4,.400,.400,1.8,2.3,.784,0.5,1.2,1.6,2.4,1.7,0.3,1.5,1.3,7.7
142,George Karl,PG,26,SAS,4,,7.5,0.5,1.5,.333,,,,0.5,1.5,.333,.333,0.5,0.5,1.000,0.0,1.3,1.3,1.3,0.3,0.0,1.0,1.5,1.5
143,Rich Kelley,C,24,NOJ,82,,25.8,3.7,7.3,.505,,,,3.7,7.3,.505,.505,2.7,3.5,.779,3.0,6.2,9.3,2.8,1.1,1.6,2.7,3.6,10.2
144,Larry Kenon,SF,25,SAS,81,,35.4,8.6,17.6,.489,,,,8.6,17.6,.489,.489,3.4,4.0,.854,3.0,6.5,9.5,3.3,1.4,0.3,3.4,2.6,20.6
145,Bernard King*,SF,21,NJN,79,,39.1,10.1,21.1,.479,,,,10.1,21.1,.479,.479,4.0,5.8,.677,3.4,6.2,9.5,2.4,1.5,0.5,3.9,3.8,24.2
146,Billy Knight,SF,25,BUF,53,,40.7,8.6,17.5,.494,,,,8.6,17.5,.494,.494,5.7,7.0,.809,2.4,4.8,7.2,3.0,1.5,0.2,3.2,2.6,22.9
147,Toby Knight,SF,22,NYK,80,,14.6,2.8,5.8,.477,,,,2.8,5.8,.477,.477,0.8,1.2,.649,1.5,2.5,4.0,0.5,0.6,0.4,1.2,2.6,6.3
148,Steve Kuberski,PF,30,BOS,3,,4.7,0.3,1.3,.250,,,,0.3,1.3,.250,.250,0.0,0.0,,0.3,1.7,2.0,0.0,0.3,0.0,0.7,0.7,0.7
149,John Kuester,PG,22,KCK,78,,15.6,1.9,4.1,.455,,,,1.9,4.1,.455,.455,1.1,1.3,.829,0.2,1.2,1.5,3.2,0.7,0.0,1.2,1.8,4.8
150,Kevin Kunnert,C,26,HOU,80,,26.9,4.6,10.5,.437,,,,4.6,10.5,.437,.437,1.2,1.7,.689,3.3,5.4,8.7,1.2,0.6,1.1,1.8,3.9,10.4
151,Mitch Kupchak,PF,23,WSB,67,,26.3,5.9,11.5,.512,,,,5.9,11.5,.512,.512,4.2,6.0,.697,2.4,4.4,6.9,1.1,0.4,0.6,2.7,2.9,15.9
152,C.J. Kupec,SF,25,HOU,49,,12.8,1.7,4.0,.426,,,,1.7,4.0,.426,.426,0.6,0.7,.818,0.6,1.3,1.9,1.0,0.2,0.1,0.5,1.1,4.0
153,Sam Lacey,C,29,KCK,77,,27.7,3.4,7.7,.449,,,,3.4,7.7,.449,.449,1.7,2.4,.717,2.0,6.3,8.3,3.9,1.6,1.4,2.4,3.4,8.6
154,Tom LaGarde,C,22,DEN,77,,11.3,1.2,3.1,.405,,,,1.2,3.1,.405,.405,1.5,1.9,.760,1.0,1.8,2.8,0.6,0.2,0.2,1.3,1.9,4.0
155,John Lambert,PF,25,CLE,76,,14.1,1.9,4.4,.423,,,,1.9,4.4,.423,.423,0.4,0.6,.563,1.6,2.6,4.3,0.5,0.4,0.7,0.8,2.2,4.1
156,Mark Landsberger,PF,22,CHI,62,,14.9,2.0,4.0,.506,,,,2.0,4.0,.506,.506,1.5,2.5,.580,1.8,3.1,4.9,0.7,0.3,0.1,1.1,1.3,5.6
157,Bob Lanier*,C,29,DET,63,,36.7,9.9,18.4,.537,,,,9.9,18.4,.537,.537,4.7,6.1,.772,3.1,8.2,11.3,3.4,1.3,1.5,3.6,2.9,24.5
158,Rich Laurel,SG,23,MIL,10,,5.7,1.0,3.1,.323,,,,1.0,3.1,.323,.323,0.4,0.4,1.000,0.6,0.4,1.0,0.3,0.3,0.1,0.4,1.0,2.4
159,Mo Layton,PG,29,SAS,41,,12.1,2.1,4.1,.506,,,,2.1,4.1,.506,.506,0.3,0.3,.923,0.1,0.7,0.8,2.6,0.5,0.1,1.4,1.2,4.4
160,Ron Lee,PG,25,PHO,82,,23.5,5.1,11.6,.439,,,,5.1,11.6,.439,.439,2.1,2.8,.746,1.2,1.9,3.1,3.7,2.7,0.2,2.7,3.1,12.2
161,Scott Lloyd,C,25,TOT,70,,9.7,1.1,2.8,.415,,,,1.1,2.8,.415,.415,0.7,1.0,.721,0.7,1.3,2.1,0.6,0.2,0.2,0.6,1.5,3.0
162,John Lucas,PG,24,HOU,82,,35.8,5.0,11.5,.435,,,,5.0,11.5,.435,.435,2.4,3.0,.772,0.6,2.5,3.1,9.4,2.0,0.1,2.6,2.5,12.4
163,Maurice Lucas,PF,25,POR,68,,31.2,6.7,14.5,.458,,,,6.7,14.5,.458,.458,3.0,4.0,.767,2.7,6.4,9.1,2.5,0.9,0.8,2.8,3.3,16.4
164,Moses Malone*,C,22,HOU,59,,35.7,7.0,14.0,.499,,,,7.0,14.0,.499,.499,5.4,7.5,.718,6.4,8.6,15.0,0.5,0.8,1.3,3.7,3.0,19.4
165,Pete Maravich*,SG,30,NOJ,50,,40.8,11.1,25.1,.444,,,,11.1,25.1,.444,.444,4.8,5.5,.870,1.0,2.6,3.6,6.7,2.0,0.2,5.0,2.3,27.0
166,Ricky Marsh,SG,23,GSW,60,,14.2,2.1,4.8,.426,,,,2.1,4.8,.426,.426,0.4,0.6,.697,0.3,1.0,1.3,1.5,0.5,0.3,0.8,1.9,4.5
167,Cedric Maxwell,SF,22,BOS,72,,16.8,2.4,4.4,.538,,,,2.4,4.4,.538,.538,2.6,3.5,.752,1.9,3.3,5.3,0.9,0.7,0.7,1.7,2.1,7.3
168,Scott May,SF,23,CHI,55,,32.8,5.1,11.2,.454,,,,5.1,11.2,.454,.454,3.2,3.9,.810,2.1,3.9,6.0,2.1,0.9,0.1,2.3,3.1,13.4
169,Bob McAdoo*,C,26,NYK,79,,40.3,10.3,19.8,.520,,,,10.3,19.8,.520,.520,5.9,8.2,.727,3.0,9.8,12.8,3.8,1.3,1.6,4.4,3.8,26.5
170,Andre McCarter,PG,24,KCK,1,,9.0,0.0,2.0,.000,,,,0.0,2.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
171,Ted McClain,PG,31,TOT,70,,14.6,1.8,4.0,.439,,,,1.8,4.0,.439,.439,0.8,1.0,.781,0.3,1.3,1.6,2.2,0.8,0.1,1.3,1.8,4.3
172,Jim McDaniels,C,29,BUF,42,,16.5,2.4,5.6,.427,,,,2.4,5.6,.427,.427,0.9,1.0,.857,1.1,3.2,4.3,1.0,0.1,0.9,1.2,2.7,5.6
173,Jim McElroy,PG,24,NOJ,74,,23.8,3.9,8.2,.473,,,,3.9,8.2,.473,.473,1.7,2.3,.737,0.6,1.4,2.0,3.9,0.8,0.5,1.9,1.5,9.4
174,George McGinnis*,PF,27,PHI,78,76,32.5,7.5,16.3,.463,,,,7.5,16.3,.463,.463,5.3,7.4,.716,3.6,6.8,10.4,3.8,1.8,0.3,4.0,3.7,20.3
175,Tom McMillen,C,25,ATL,68,,24.8,4.1,8.4,.493,,,,4.1,8.4,.493,.493,1.7,2.1,.800,2.2,3.9,6.1,1.2,0.5,0.2,1.6,3.4,9.9
176,Jim McMillian,SF,29,NYK,81,,24.4,3.6,7.7,.462,,,,3.6,7.7,.462,.462,1.4,1.7,.858,1.0,2.6,3.6,2.5,0.9,0.2,1.3,1.4,8.5
177,Larry McNeill,PF,27,TOT,46,,20.4,3.5,7.7,.455,,,,3.5,7.7,.455,.455,3.2,3.8,.829,1.7,2.7,4.4,1.0,0.4,0.2,1.5,2.5,10.2
178,John Mengelt,SG,28,CHI,81,,21.8,4.0,8.3,.481,,,,4.0,8.3,.481,.481,2.3,2.9,.773,0.5,1.1,1.6,2.9,0.6,0.0,1.5,2.1,10.3
179,Joe Meriweather,C,24,NOJ,54,,23.6,3.6,7.6,.472,,,,3.6,7.6,.472,.472,1.6,2.5,.654,2.5,4.4,6.9,1.1,0.3,2.2,1.7,3.5,8.8
180,Dave Meyers,PF,24,MIL,80,,30.2,5.4,11.7,.461,,,,5.4,11.7,.461,.461,3.9,5.4,.722,1.8,4.9,6.7,3.0,1.1,0.6,2.7,3.0,14.7
181,Steve Mix,SF,30,PHI,82,20,22.2,3.5,6.8,.520,,,,3.5,6.8,.520,.520,2.1,2.7,.795,1.2,2.5,3.6,2.1,1.1,0.0,1.6,1.9,9.2
182,Larry Moffett,SF,23,HOU,20,,5.5,0.3,0.9,.294,,,,0.3,0.9,.294,.294,0.3,0.5,.600,0.5,0.6,1.1,0.4,0.1,0.1,0.4,0.8,0.8
183,Eric Money,PG,22,DET,76,,33.6,7.9,15.8,.500,,,,7.9,15.8,.500,.500,2.8,3.9,.718,1.2,1.6,2.8,4.7,1.6,0.2,4.2,3.1,18.6
184,Earl Monroe*,SG,33,NYK,76,,31.2,7.3,14.8,.495,,,,7.3,14.8,.495,.495,3.2,3.8,.832,0.6,1.8,2.4,4.8,0.8,0.3,2.4,2.5,17.8
185,Glenn Mosley,PF,22,PHI,6,,3.5,0.8,2.2,.385,,,,0.8,2.2,.385,.385,0.5,1.2,.429,0.0,0.8,0.8,0.3,0.0,0.0,0.8,0.8,2.2
186,Calvin Murphy*,SG,29,HOU,76,,38.2,11.2,22.9,.491,,,,11.2,22.9,.491,.491,3.2,3.5,.918,0.8,1.4,2.2,3.4,1.5,0.0,2.3,3.2,25.6
187,Bob Nash,SF,27,KCK,66,,12.1,2.4,4.6,.516,,,,2.4,4.6,.516,.516,0.8,1.0,.725,1.1,1.4,2.6,0.7,0.4,0.3,0.7,1.1,5.5
188,Swen Nater,C,28,BUF,78,,35.6,6.4,12.7,.504,,,,6.4,12.7,.504,.504,2.7,3.5,.765,3.6,9.6,13.2,2.8,0.5,0.6,2.9,3.5,15.5
189,Lloyd Neal,PF,27,POR,61,,19.2,4.5,8.9,.504,,,,4.5,8.9,.504,.504,2.1,2.9,.718,1.9,4.2,6.1,1.3,0.5,0.3,1.6,2.1,11.0
190,Louie Nelson,SG,26,TOT,33,,12.3,2.6,6.4,.403,,,,2.6,6.4,.403,.403,1.7,2.5,.679,0.4,1.2,1.6,1.0,0.7,0.2,1.5,1.0,6.9
191,Johnny Neumann,SG,26,IND,20,,10.8,1.8,4.3,.407,,,,1.8,4.3,.407,.407,0.7,0.9,.722,0.3,0.5,0.7,1.4,0.3,0.1,1.1,1.2,4.2
192,Mike Newlin,SG,29,HOU,45,,26.2,4.8,11.0,.436,,,,4.8,11.0,.436,.436,3.4,3.9,.874,0.8,1.9,2.7,4.5,1.2,0.2,2.7,2.8,13.0
193,Norm Nixon,PG,22,LAL,81,,34.3,6.1,12.3,.497,,,,6.1,12.3,.497,.497,1.4,2.0,.714,0.5,2.4,3.0,6.8,1.7,0.1,3.1,3.2,13.7
194,Willie Norwood,SF,30,TOT,35,,17.5,2.1,5.2,.409,,,,2.1,5.2,.409,.409,1.4,2.1,.667,1.4,2.0,3.4,0.9,0.9,0.1,1.6,2.9,5.7
195,Mark Olberding,PF,21,SAS,79,,22.4,2.9,6.1,.481,,,,2.9,6.1,.481,.481,2.3,2.9,.811,1.3,3.4,4.7,1.7,0.6,0.3,1.5,3.0,8.2
196,Eddie Owens,SF,24,BUF,8,,7.9,1.1,2.6,.429,,,,1.1,2.6,.429,.429,0.4,0.8,.500,0.6,0.6,1.3,0.6,0.1,0.0,0.4,1.1,2.6
197,Tom Owens,C,28,POR,82,,20.9,3.8,7.8,.490,,,,3.8,7.8,.490,.490,2.5,3.4,.741,2.4,4.2,6.6,2.0,0.4,0.5,1.9,3.2,10.1
198,Joe Pace,C,24,WSB,49,,8.9,1.4,2.9,.479,,,,1.4,2.9,.479,.479,1.2,1.9,.613,1.0,1.7,2.7,0.5,0.2,0.4,0.9,1.8,3.9
199,Robert Parish*,C,24,GSW,82,,24.0,5.2,11.1,.472,,,,5.2,11.1,.472,.472,2.0,3.2,.625,2.6,5.7,8.3,1.2,1.0,1.5,2.5,3.5,12.5
200,Sonny Parker,SF,22,GSW,82,,25.2,5.0,9.5,.519,,,,5.0,9.5,.519,.519,1.5,2.1,.705,2.0,2.7,4.7,1.9,1.6,0.4,1.6,2.3,11.4
201,Billy Paultz,C,29,SAS,80,,31.0,6.5,12.2,.529,,,,6.5,12.2,.529,.529,2.9,3.8,.752,2.2,6.3,8.4,2.7,0.5,2.4,2.1,2.8,15.8
202,Curtis Perry,PF,29,PHO,45,,18.2,2.4,5.4,.453,,,,2.4,5.4,.453,.453,1.1,1.4,.785,1.9,3.6,5.6,1.1,0.8,0.5,1.4,2.7,6.0
203,Cliff Pondexter,PF,23,CHI,44,,12.1,0.8,1.9,.435,,,,0.8,1.9,.435,.435,0.3,0.5,.700,0.8,2.1,3.0,2.0,0.4,0.3,0.7,1.5,2.0
204,Ben Poquette,PF,22,DET,52,,12.0,1.8,4.3,.422,,,,1.8,4.3,.422,.422,0.8,1.2,.700,1.0,1.8,2.8,0.4,0.2,0.4,0.8,1.3,4.5
205,Howard Porter,SF,29,TOT,63,,21.0,4.9,10.1,.487,,,,4.9,10.1,.487,.487,2.0,2.5,.800,1.6,2.8,4.4,0.7,0.5,0.6,0.9,2.1,11.8
206,Kevin Porter,PG,27,TOT,82,,34.3,6.0,12.9,.469,,,,6.0,12.9,.469,.469,3.0,3.9,.763,0.6,2.0,2.6,10.2,1.5,0.2,4.4,3.5,15.0
207,Jim Price,PG,28,TOT,83,,23.2,3.5,7.9,.448,,,,3.5,7.9,.448,.448,1.6,2.0,.799,0.7,2.4,3.1,3.1,1.4,0.1,2.1,2.4,8.7
208,Ed Ratleff,SF,27,HOU,68,,17.1,1.9,4.6,.419,,,,1.9,4.6,.419,.419,0.6,0.7,.830,0.8,1.6,2.4,2.3,0.9,0.3,1.0,1.6,4.4
209,Clifford Ray,C,29,GSW,79,,28.7,3.4,6.0,.571,,,,3.4,6.0,.571,.571,1.9,3.1,.609,3.0,6.6,9.6,1.9,0.9,1.1,1.9,3.7,8.8
210,Robert Reid,SF,22,HOU,80,,23.1,3.3,7.2,.455,,,,3.3,7.2,.455,.455,0.8,1.2,.656,1.4,3.1,4.5,1.5,0.8,0.6,1.0,3.5,7.3
211,Kevin Restani,PF,26,TOT,54,,10.1,1.3,3.1,.431,,,,1.3,3.1,.431,.431,0.2,0.2,.692,0.7,1.3,2.0,0.6,0.1,0.1,0.3,0.8,2.8
212,Anthony Roberts,SF,22,DEN,82,,19.5,3.8,9.0,.423,,,,3.8,9.0,.423,.423,1.9,2.6,.722,1.6,2.6,4.3,1.3,0.5,0.1,1.4,2.6,9.5
213,Tony Robertson,SG,22,ATL,63,,14.7,2.7,6.0,.441,,,,2.7,6.0,.441,.441,0.6,0.8,.698,0.2,0.9,1.1,1.6,1.2,0.1,1.4,2.1,5.9
214,Truck Robinson,PF,26,NOJ,82,,44.4,9.1,20.5,.444,,,,9.1,20.5,.444,.444,4.5,7.0,.640,3.6,12.1,15.7,2.1,0.9,1.0,3.7,3.2,22.7
215,Bill Robinzine,PF,25,KCK,82,,21.3,3.7,8.3,.451,,,,3.7,8.3,.451,.451,2.5,3.3,.760,2.1,4.5,6.6,0.9,0.9,0.1,2.1,3.4,10.0
216,Dave Robisch,C,28,TOT,78,,16.4,2.3,5.5,.412,,,,2.3,5.5,.412,.412,1.3,1.7,.775,1.3,3.2,4.5,1.1,0.5,0.4,0.9,1.7,5.8
217,Tree Rollins,C,22,ATL,80,,22.4,3.2,6.5,.487,,,,3.2,6.5,.487,.487,1.3,1.9,.703,2.2,4.7,6.9,1.0,0.7,2.7,1.5,4.1,7.6
218,Dan Roundfield,PF,24,IND,79,,30.7,5.3,10.9,.489,,,,5.3,10.9,.489,.489,2.8,3.8,.727,3.5,6.7,10.2,2.5,1.0,1.9,2.5,3.8,13.4
219,Curtis Rowe,PF,28,BOS,51,,17.9,2.4,5.4,.451,,,,2.4,5.4,.451,.451,1.3,1.7,.742,1.5,2.5,4.0,0.9,0.3,0.2,1.5,1.8,6.1
220,Campy Russell,SF,26,CLE,72,,35.0,7.3,16.2,.448,,,,7.3,16.2,.448,.448,4.9,6.5,.751,2.1,4.2,6.4,3.9,1.2,0.2,2.9,2.7,19.4
221,Cazzie Russell,SF,33,CHI,36,,21.9,3.7,8.4,.438,,,,3.7,8.4,.438,.438,1.4,1.6,.860,0.9,1.4,2.3,1.7,0.5,0.1,1.0,1.8,8.8
222,Fred Saunders,SF,26,TOT,56,,11.5,1.8,4.2,.423,,,,1.8,4.2,.423,.423,0.5,0.6,.722,0.7,1.3,2.0,0.8,0.4,0.3,0.8,1.9,4.0
223,Dale Schlueter,C,32,POR,10,,10.9,0.8,1.9,.421,,,,0.8,1.9,.421,.421,0.9,1.8,.500,0.5,1.6,2.1,1.8,0.3,0.2,1.5,2.0,2.5
224,Alvin Scott,SF,22,PHO,81,,19.0,2.2,4.6,.488,,,,2.2,4.6,.488,.488,1.6,2.4,.691,1.7,2.7,4.4,1.1,0.6,0.5,1.0,2.0,6.1
225,Charlie Scott*,SG,29,TOT,79,,31.3,5.5,12.6,.438,,,,5.5,12.6,.438,.438,2.5,3.3,.746,0.8,2.4,3.2,4.8,1.4,0.2,3.0,3.2,13.5
226,Bruce Seals,SF,24,SEA,73,,18.1,3.2,7.5,.417,,,,3.2,7.5,.417,.417,1.5,2.4,.634,0.8,2.2,3.1,1.1,0.6,0.5,1.4,2.9,7.8
227,Lonnie Shelton,PF,22,NYK,82,,28.3,6.2,12.0,.514,,,,6.2,12.0,.514,.514,2.5,3.4,.736,2.5,4.6,7.1,2.4,1.3,1.4,2.8,4.3,14.9
228,Steve Sheppard,SF,23,CHI,64,,10.9,1.9,4.1,.454,,,,1.9,4.1,.454,.454,0.6,0.9,.661,1.0,1.0,2.0,0.7,0.2,0.0,0.7,1.1,4.3
229,John Shumate,PF,25,TOT,80,,34.5,4.9,9.7,.506,,,,4.9,9.7,.506,.506,5.0,6.4,.787,2.0,6.6,8.5,2.3,1.1,0.7,2.9,2.5,14.8
230,Jack Sikma*,C,22,SEA,82,,27.3,4.2,9.2,.455,,,,4.2,9.2,.455,.455,2.3,3.0,.777,2.4,5.9,8.3,1.6,0.8,0.5,2.3,3.7,10.7
231,James Silas,PG,28,SAS,37,,8.4,1.2,2.6,.443,,,,1.2,2.6,.443,.443,1.6,2.0,.822,0.1,0.5,0.6,1.0,0.3,0.0,0.8,0.8,3.9
232,Paul Silas,PF,34,SEA,82,,26.5,2.2,5.7,.397,,,,2.2,5.7,.397,.397,1.3,2.3,.586,3.5,4.6,8.1,1.8,0.8,0.2,1.9,2.2,5.8
233,Ralph Simpson,SG,28,TOT,64,,20.7,3.4,9.0,.375,,,,3.4,9.0,.375,.375,1.3,1.6,.817,0.8,1.6,2.5,2.5,1.2,0.1,2.0,1.4,8.1
234,Scott Sims,PG,22,SAS,12,,7.9,0.8,2.2,.385,,,,0.8,2.2,.385,.385,0.8,1.3,.667,0.4,0.7,1.1,1.7,0.3,0.0,1.6,1.3,2.5
235,Al Skinner,SG,25,TOT,77,,20.1,2.9,6.3,.455,,,,2.9,6.3,.455,.455,2.1,2.6,.798,0.9,2.0,2.9,1.9,0.8,0.3,2.1,3.1,7.9
236,Bingo Smith,SG,31,CLE,82,,19.3,4.5,10.2,.439,,,,4.5,10.2,.439,.439,1.3,1.6,.800,0.8,1.7,2.5,1.1,0.5,0.3,1.0,1.9,10.3
237,Elmore Smith,C,28,CLE,81,,24.6,5.0,10.0,.497,,,,5.0,10.0,.497,.497,2.5,3.8,.663,2.2,6.2,8.4,0.7,0.6,2.2,1.7,3.0,12.5
238,Phil Smith,SG,25,GSW,82,,35.9,7.9,16.7,.472,,,,7.9,16.7,.472,.472,3.9,4.7,.812,1.2,2.4,3.7,4.8,1.3,0.3,3.2,2.7,19.7
239,Randy Smith,SG,29,BUF,82,,40.4,9.6,20.7,.465,,,,9.6,20.7,.465,.465,5.4,6.8,.800,1.3,2.4,3.8,5.6,2.1,0.1,3.5,2.7,24.6
240,Robert Smith,PG,22,DEN,45,,8.4,1.1,2.2,.515,,,,1.1,2.2,.515,.515,0.5,0.5,.875,0.1,0.7,0.8,0.9,0.4,0.1,0.4,1.2,2.7
241,Willie Smith,PG,24,IND,1,,7.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,Dick Snyder,SG,33,CLE,58,,11.4,1.9,4.3,.444,,,,1.9,4.3,.444,.444,1.0,1.1,.875,0.2,0.7,0.8,1.0,0.4,0.3,0.8,1.3,4.8
243,Ricky Sobers,PG,25,IND,79,,38.2,7.0,15.5,.453,,,,7.0,15.5,.453,.453,4.2,5.1,.825,1.2,3.0,4.1,7.4,2.2,0.3,4.5,3.9,18.2
244,Kevin Stacom,SG,26,BOS,55,,18.3,3.7,8.8,.426,,,,3.7,8.8,.426,.426,1.0,1.3,.761,0.5,1.5,1.9,2.0,0.5,0.1,1.3,1.1,8.5
245,Larry Steele,SG,28,POR,65,,17.4,3.2,6.9,.470,,,,3.2,6.9,.470,.470,1.5,1.9,.820,0.5,1.2,1.7,1.3,0.9,0.1,1.0,2.1,8.0
246,Earl Tatum,SG,24,TOT,82,,30.8,6.2,13.3,.469,,,,6.2,13.3,.469,.469,1.9,2.4,.781,1.0,2.6,3.6,3.6,1.7,0.5,2.2,3.1,14.3
247,Brian Taylor,PG,26,DEN,39,,31.3,4.7,10.3,.452,,,,4.7,10.3,.452,.452,2.3,2.9,.765,0.8,1.7,2.5,3.4,1.8,0.2,2.0,3.1,11.6
248,Claude Terry,SG,28,ATL,27,,6.1,0.9,2.5,.368,,,,0.9,2.5,.368,.368,0.3,0.4,.818,0.1,0.4,0.6,0.3,0.2,0.0,0.3,0.5,2.2
249,David Thompson*,SG,23,DEN,80,,37.8,10.3,19.8,.521,,,,10.3,19.8,.521,.521,6.5,8.4,.778,2.0,2.9,4.9,4.5,1.2,1.2,3.1,2.7,27.2
250,Dean Tolson,PF,26,SEA,1,,7.0,0.0,1.0,.000,,,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0
251,Rudy Tomjanovich*,SF,29,HOU,23,,36.9,9.4,19.4,.485,,,,9.4,19.4,.485,.485,2.7,3.5,.753,1.7,4.3,6.0,1.4,0.7,0.2,1.7,2.7,21.5
252,Dave Twardzik,PG,27,POR,75,,24.3,3.2,5.5,.592,,,,3.2,5.5,.592,.592,2.4,3.1,.782,0.5,1.3,1.8,3.3,1.4,0.1,2.1,2.5,8.9
253,Wes Unseld*,C,31,WSB,80,,33.1,3.2,6.1,.523,,,,3.2,6.1,.523,.523,1.2,2.2,.538,3.6,8.4,11.9,4.1,1.2,0.6,2.2,2.9,7.6
254,Jan van Breda Kolff,SF,26,NJN,68,,20.9,1.6,4.3,.366,,,,1.6,4.3,.366,.366,1.3,1.8,.707,1.0,2.6,3.6,1.5,0.8,0.7,1.1,2.8,4.4
255,Norm Van Lier,PG,30,CHI,78,,32.4,2.6,6.1,.419,,,,2.6,6.1,.419,.419,2.2,2.9,.751,1.1,2.5,3.6,6.8,1.8,0.1,2.6,3.6,7.3
256,Foots Walker,PG,26,CLE,81,,30.8,3.5,7.9,.448,,,,3.5,7.9,.448,.448,2.0,2.7,.719,0.9,2.7,3.6,5.6,2.2,0.3,2.2,2.7,9.0
257,Phil Walker,SG,21,WSB,40,,9.6,1.4,4.0,.354,,,,1.4,4.0,.354,.354,1.6,2.4,.667,0.5,0.8,1.3,1.4,0.4,0.1,1.6,1.0,4.5
258,Wally Walker,SF,23,TOT,77,,14.3,2.6,6.0,.443,,,,2.6,6.0,.443,.443,1.0,1.6,.625,1.1,1.7,2.8,1.0,0.3,0.1,1.0,1.8,6.3
259,Bill Walton*,C,25,POR,58,,33.3,7.9,15.2,.522,,,,7.9,15.2,.522,.522,3.1,4.2,.720,2.0,11.2,13.2,5.0,1.0,2.5,3.6,2.5,18.9
260,Lloyd Walton,PG,24,MIL,76,,16.6,2.0,4.5,.448,,,,2.0,4.5,.448,.448,0.7,1.1,.651,0.3,0.7,1.0,3.3,1.0,0.2,1.4,1.2,4.8
261,Kermit Washington,PF,26,TOT,57,,28.4,4.3,8.9,.487,,,,4.3,8.9,.487,.487,3.0,4.3,.691,3.8,7.0,10.8,1.3,0.8,1.1,1.9,3.3,11.6
262,Richard Washington,PF,22,KCK,78,,28.6,5.4,11.4,.477,,,,5.4,11.4,.477,.477,1.9,2.6,.754,2.4,6.0,8.4,1.5,0.9,0.9,2.4,4.2,12.8
263,Wilson Washington,PF,22,TOT,38,,14.8,2.6,5.4,.485,,,,2.6,5.4,.485,.485,0.8,1.4,.547,1.3,2.8,4.1,0.3,0.5,1.0,1.7,2.0,6.0
264,Slick Watts,PG,26,TOT,71,,22.3,3.1,7.9,.392,,,,3.1,7.9,.392,.392,1.3,2.2,.590,0.8,1.7,2.5,4.1,1.5,0.4,2.4,2.6,7.5
265,Nick Weatherspoon,SF,27,CHI,41,,14.9,2.1,4.7,.443,,,,2.1,4.7,.443,.443,0.9,1.0,.881,1.4,1.7,3.0,0.8,0.5,0.2,1.2,1.8,5.1
266,Marvin Webster,C,25,SEA,82,,35.5,5.2,10.4,.502,,,,5.2,10.4,.502,.502,3.5,5.6,.629,4.4,8.2,12.6,2.5,0.6,2.0,3.1,3.2,14.0
267,Scott Wedman,SF,25,KCK,81,,36.6,7.5,14.7,.509,,,,7.5,14.7,.509,.509,2.7,3.1,.870,1.8,3.9,5.7,2.5,1.2,0.3,2.0,3.0,17.7
268,Paul Westphal*,SG,27,PHO,80,,31.0,10.1,19.6,.516,,,,10.1,19.6,.516,.516,5.0,6.1,.813,0.5,1.5,2.1,5.5,1.7,0.4,3.5,2.0,25.2
269,Jo Jo White*,PG,31,BOS,46,,35.7,6.3,15.0,.419,,,,6.3,15.0,.419,.419,2.2,2.6,.858,1.2,2.8,3.9,4.5,1.1,0.2,2.5,2.4,14.8
270,Rudy White,SG,24,HOU,21,,10.4,1.5,4.0,.365,,,,1.5,4.0,.365,.365,0.7,0.9,.778,0.4,0.6,1.0,1.0,0.4,0.0,1.0,1.1,3.6
271,Sidney Wicks,PF,28,BOS,81,,29.8,5.3,11.4,.467,,,,5.3,11.4,.467,.467,2.7,4.1,.660,2.8,5.6,8.3,2.1,0.8,0.6,2.8,3.9,13.4
