,date,start_time,away_team,away_pts,home_team,home_pts,attendance,stadium
2106,"Mon, Feb 4, 2019",10:00p,San Antonio Spurs,112,Sacramento Kings,127,"16,245",Golden 1 Center
2107,"Tue, Feb 5, 2019",7:00p,Los Angeles Clippers,117,Charlotte Hornets,115,"14,300",Spectrum Center
2108,"Tue, Feb 5, 2019",7:00p,Boston Celtics,103,Cleveland Cavaliers,96,"19,432",Quicken Loans Arena
2109,"Tue, Feb 5, 2019",7:00p,Los Angeles Lakers,94,Indiana Pacers,136,"17,265",Bankers Life Fieldhouse
2110,"Tue, Feb 5, 2019",7:30p,Detroit Pistons,105,New York Knicks,92,"17,853",Madison Square Garden (IV)
2111,"Tue, Feb 5, 2019",8:00p,Minnesota Timberwolves,106,Memphis Grizzlies,108,"13,454",FedEx Forum
2112,"Tue, Feb 5, 2019",8:00p,Orlando Magic,122,Oklahoma City Thunder,132,"18,203",Chesapeake Energy Arena
2113,"Tue, Feb 5, 2019",8:00p,Toronto Raptors,119,Philadelphia 76ers,107,"20,472",Wells Fargo Center
2114,"Tue, Feb 5, 2019",10:30p,Miami Heat,118,Portland Trail Blazers,108,"19,468",Moda Center
2115,"Wed, Feb 6, 2019",7:30p,Denver Nuggets,130,Brooklyn Nets,135,"14,516",Barclays Center
2116,"Wed, Feb 6, 2019",8:00p,New Orleans Pelicans,125,Chicago Bulls,120,"18,116",United Center
2117,"Wed, Feb 6, 2019",8:00p,Washington Wizards,129,Milwaukee Bucks,148,"17,360",Fiserv Forum
2118,"Wed, Feb 6, 2019",8:30p,Charlotte Hornets,93,Dallas Mavericks,99,"19,606",American Airlines Center
2119,"Wed, Feb 6, 2019",9:00p,Phoenix Suns,88,Utah Jazz,116,"18,306",Vivint Smart Home Arena
2120,"Wed, Feb 6, 2019",10:00p,Houston Rockets,127,Sacramento Kings,101,"17,583",Golden 1 Center
2121,"Wed, Feb 6, 2019",10:30p,San Antonio Spurs,102,Golden State Warriors,141,"19,596",Oracle Arena
2122,"Thu, Feb 7, 2019",7:00p,Los Angeles Clippers,92,Indiana Pacers,116,"15,756",Bankers Life Fieldhouse
2123,"Thu, Feb 7, 2019",7:00p,Minnesota Timberwolves,112,Orlando Magic,122,"17,184",Amway Center
2124,"Thu, Feb 7, 2019",7:30p,Toronto Raptors,119,Atlanta Hawks,101,"16,036",State Farm Arena
2125,"Thu, Feb 7, 2019",8:00p,Los Angeles Lakers,129,Boston Celtics,128,"18,624",TD Garden
2126,"Thu, Feb 7, 2019",8:00p,Memphis Grizzlies,95,Oklahoma City Thunder,117,"18,203",Chesapeake Energy Arena
2127,"Thu, Feb 7, 2019",10:30p,San Antonio Spurs,118,Portland Trail Blazers,127,"19,393",Moda Center
2128,"Fri, Feb 8, 2019",7:00p,New York Knicks,103,Detroit Pistons,120,"14,430",Little Caesars Arena
2129,"Fri, Feb 8, 2019",7:00p,Denver Nuggets,110,Philadelphia 76ers,117,"20,627",Wells Fargo Center
2130,"Fri, Feb 8, 2019",7:00p,Cleveland Cavaliers,106,Washington Wizards,119,"16,682",Capital One Arena
2131,"Fri, Feb 8, 2019",7:30p,Chicago Bulls,125,Brooklyn Nets,106,"15,267",Barclays Center
2132,"Fri, Feb 8, 2019",8:30p,Milwaukee Bucks,122,Dallas Mavericks,107,"20,420",American Airlines Center
2133,"Fri, Feb 8, 2019",9:00p,Golden State Warriors,117,Phoenix Suns,107,"17,081",Talking Stick Resort Arena
2134,"Fri, Feb 8, 2019",9:30p,Minnesota Timberwolves,117,New Orleans Pelicans,122,"16,980",Smoothie King Center
2135,"Fri, Feb 8, 2019",10:00p,Miami Heat,96,Sacramento Kings,102,"17,583",Golden 1 Center
2136,"Sat, Feb 9, 2019",5:00p,San Antonio Spurs,105,Utah Jazz,125,"18,306",Vivint Smart Home Arena
2137,"Sat, Feb 9, 2019",7:00p,Cleveland Cavaliers,90,Indiana Pacers,105,"17,923",Bankers Life Fieldhouse
2138,"Sat, Feb 9, 2019",7:30p,Charlotte Hornets,129,Atlanta Hawks,120,"15,048",State Farm Arena
2139,"Sat, Feb 9, 2019",7:30p,Toronto Raptors,104,New York Knicks,99,"18,886",Madison Square Garden (IV)
2140,"Sat, Feb 9, 2019",8:00p,Los Angeles Clippers,123,Boston Celtics,112,"18,624",TD Garden
2141,"Sat, Feb 9, 2019",8:00p,Washington Wizards,134,Chicago Bulls,125,"19,942",United Center
2142,"Sat, Feb 9, 2019",8:00p,New Orleans Pelicans,90,Memphis Grizzlies,99,"16,841",FedEx Forum
2143,"Sat, Feb 9, 2019",8:30p,Oklahoma City Thunder,117,Houston Rockets,112,"18,061",Toyota Center
2144,"Sat, Feb 9, 2019",9:00p,Orlando Magic,103,Milwaukee Bucks,83,"17,812",Fiserv Forum
2145,"Sun, Feb 10, 2019",3:00p,Portland Trail Blazers,101,Dallas Mavericks,102,"20,340",American Airlines Center
2146,"Sun, Feb 10, 2019",3:30p,Los Angeles Lakers,120,Philadelphia 76ers,143,"20,683",Wells Fargo Center
2147,"Sun, Feb 10, 2019",6:00p,Phoenix Suns,104,Sacramento Kings,117,"17,583",Golden 1 Center
2148,"Sun, Feb 10, 2019",7:30p,Orlando Magic,124,Atlanta Hawks,108,"13,370",State Farm Arena
2149,"Sun, Feb 10, 2019",8:30p,Miami Heat,118,Golden State Warriors,120,"19,596",Oracle Arena
2150,"Mon, Feb 11, 2019",7:00p,New York Knicks,104,Cleveland Cavaliers,107,"19,432",Quicken Loans Arena
2151,"Mon, Feb 11, 2019",7:00p,Washington Wizards,112,Detroit Pistons,121,"15,246",Little Caesars Arena
2152,"Mon, Feb 11, 2019",7:00p,Charlotte Hornets,90,Indiana Pacers,99,"15,734",Bankers Life Fieldhouse
2153,"Mon, Feb 11, 2019",7:30p,Brooklyn Nets,125,Toronto Raptors,127,"19,800",Scotiabank Arena
2154,"Mon, Feb 11, 2019",8:00p,Milwaukee Bucks,112,Chicago Bulls,99,"18,833",United Center
2155,"Mon, Feb 11, 2019",8:00p,Dallas Mavericks,104,Houston Rockets,120,"18,055",Toyota Center
2156,"Mon, Feb 11, 2019",8:00p,Los Angeles Clippers,120,Minnesota Timberwolves,130,"13,782",Target Center
2157,"Mon, Feb 11, 2019",8:00p,Portland Trail Blazers,111,Oklahoma City Thunder,120,"18,203",Chesapeake Energy Arena
2158,"Mon, Feb 11, 2019",9:00p,Miami Heat,87,Denver Nuggets,103,"18,378",Pepsi Center
2159,"Tue, Feb 12, 2019",7:30p,Los Angeles Lakers,113,Atlanta Hawks,117,"16,824",State Farm Arena
2160,"Tue, Feb 12, 2019",8:00p,San Antonio Spurs,108,Memphis Grizzlies,107,"13,788",FedEx Forum
2161,"Tue, Feb 12, 2019",8:00p,Orlando Magic,118,New Orleans Pelicans,88,"15,733",Smoothie King Center
2162,"Tue, Feb 12, 2019",8:00p,Boston Celtics,112,Philadelphia 76ers,109,"20,582",Wells Fargo Center
2163,"Tue, Feb 12, 2019",10:30p,Utah Jazz,108,Golden State Warriors,115,"19,596",Oracle Arena
2164,"Wed, Feb 13, 2019",7:00p,Brooklyn Nets,148,Cleveland Cavaliers,139,"17,434",Quicken Loans Arena
2165,"Wed, Feb 13, 2019",7:00p,Milwaukee Bucks,106,Indiana Pacers,97,"17,311",Bankers Life Fieldhouse
2166,"Wed, Feb 13, 2019",7:30p,Detroit Pistons,110,Boston Celtics,118,"18,624",TD Garden
2167,"Wed, Feb 13, 2019",7:30p,Philadelphia 76ers,126,New York Knicks,111,"18,983",Madison Square Garden (IV)
2168,"Wed, Feb 13, 2019",7:30p,Washington Wizards,120,Toronto Raptors,129,"19,800",Scotiabank Arena
2169,"Wed, Feb 13, 2019",8:00p,Memphis Grizzlies,110,Chicago Bulls,122,"19,114",United Center
2170,"Wed, Feb 13, 2019",8:00p,Houston Rockets,111,Minnesota Timberwolves,121,"15,131",Target Center
2171,"Wed, Feb 13, 2019",8:30p,Miami Heat,112,Dallas Mavericks,101,"20,364",American Airlines Center
2172,"Wed, Feb 13, 2019",9:00p,Sacramento Kings,118,Denver Nuggets,120,"17,938",Pepsi Center
2173,"Wed, Feb 13, 2019",10:30p,Phoenix Suns,107,Los Angeles Clippers,134,"17,703",STAPLES Center
2174,"Wed, Feb 13, 2019",10:30p,Golden State Warriors,107,Portland Trail Blazers,129,"19,549",Moda Center
2175,"Thu, Feb 14, 2019",7:00p,Charlotte Hornets,89,Orlando Magic,127,"18,846",Amway Center
2176,"Thu, Feb 14, 2019",7:30p,New York Knicks,106,Atlanta Hawks,91,"14,179",State Farm Arena
2177,"Thu, Feb 14, 2019",8:00p,Oklahoma City Thunder,122,New Orleans Pelicans,131,"15,686",Smoothie King Center
2178,"Thu, Feb 21, 2019",7:00p,Phoenix Suns,98,Cleveland Cavaliers,111,"19,022",Quicken Loans Arena
2179,"Thu, Feb 21, 2019",7:00p,Miami Heat,102,Philadelphia 76ers,106,"20,505",Wells Fargo Center
2180,"Thu, Feb 21, 2019",7:30p,Portland Trail Blazers,113,Brooklyn Nets,99,"17,732",Barclays Center
2181,"Thu, Feb 21, 2019",8:00p,Boston Celtics,97,Milwaukee Bucks,98,"17,926",Fiserv Forum
2182,"Thu, Feb 21, 2019",10:30p,Sacramento Kings,123,Golden State Warriors,125,"19,596",Oracle Arena
2183,"Thu, Feb 21, 2019",10:30p,Houston Rockets,106,Los Angeles Lakers,111,"18,997",STAPLES Center
2184,"Fri, Feb 22, 2019",7:00p,Washington Wizards,110,Charlotte Hornets,123,"15,572",Spectrum Center
2185,"Fri, Feb 22, 2019",7:00p,New Orleans Pelicans,111,Indiana Pacers,126,"16,962",Bankers Life Fieldhouse
2186,"Fri, Feb 22, 2019",7:00p,Chicago Bulls,110,Orlando Magic,109,"18,846",Amway Center
2187,"Fri, Feb 22, 2019",7:00p,San Antonio Spurs,117,Toronto Raptors,120,"20,058",Scotiabank Arena
2188,"Fri, Feb 22, 2019",7:30p,Detroit Pistons,125,Atlanta Hawks,122,"14,067",State Farm Arena
2189,"Fri, Feb 22, 2019",7:30p,Minnesota Timberwolves,115,New York Knicks,104,"19,096",Madison Square Garden (IV)
2190,"Fri, Feb 22, 2019",8:00p,Los Angeles Clippers,112,Memphis Grizzlies,106,"16,444",FedEx Forum
2191,"Fri, Feb 22, 2019",8:30p,Denver Nuggets,114,Dallas Mavericks,104,"20,382",American Airlines Center
2192,"Fri, Feb 22, 2019",9:30p,Utah Jazz,147,Oklahoma City Thunder,148,"18,203",Chesapeake Energy Arena
2193,"Sat, Feb 23, 2019",1:00p,Portland Trail Blazers,130,Philadelphia 76ers,115,"20,619",Wells Fargo Center
2194,"Sat, Feb 23, 2019",7:00p,Phoenix Suns,112,Atlanta Hawks,120,"15,214",State Farm Arena
2195,"Sat, Feb 23, 2019",7:00p,Brooklyn Nets,117,Charlotte Hornets,115,"19,158",Spectrum Center
2196,"Sat, Feb 23, 2019",7:00p,Memphis Grizzlies,107,Cleveland Cavaliers,112,"19,432",Quicken Loans Arena
2197,"Sat, Feb 23, 2019",7:00p,Los Angeles Lakers,115,New Orleans Pelicans,128,"18,626",Smoothie King Center
2198,"Sat, Feb 23, 2019",7:00p,Indiana Pacers,119,Washington Wizards,112,"19,648",Capital One Arena
2199,"Sat, Feb 23, 2019",7:30p,Detroit Pistons,119,Miami Heat,96,"19,600",AmericanAirlines Arena
2200,"Sat, Feb 23, 2019",8:00p,Boston Celtics,116,Chicago Bulls,126,"21,295",United Center
2201,"Sat, Feb 23, 2019",8:00p,Sacramento Kings,119,Oklahoma City Thunder,116,"18,203",Chesapeake Energy Arena
2202,"Sat, Feb 23, 2019",8:30p,Houston Rockets,118,Golden State Warriors,112,"19,596",Oracle Arena
2203,"Sat, Feb 23, 2019",8:30p,Minnesota Timberwolves,128,Milwaukee Bucks,140,"17,972",Fiserv Forum
2204,"Sat, Feb 23, 2019",10:00p,Dallas Mavericks,109,Utah Jazz,125,"18,306",Vivint Smart Home Arena
2205,"Sun, Feb 24, 2019",3:30p,Orlando Magic,113,Toronto Raptors,98,"19,800",Scotiabank Arena
2206,"Sun, Feb 24, 2019",5:00p,Los Angeles Clippers,96,Denver Nuggets,123,"19,956",Pepsi Center
2207,"Sun, Feb 24, 2019",7:30p,San Antonio Spurs,118,New York Knicks,130,"18,019",Madison Square Garden (IV)
2208,"Mon, Feb 25, 2019",7:00p,Golden State Warriors,121,Charlotte Hornets,110,"19,419",Spectrum Center
2209,"Mon, Feb 25, 2019",7:00p,Portland Trail Blazers,123,Cleveland Cavaliers,110,"19,432",Quicken Loans Arena
2210,"Mon, Feb 25, 2019",7:00p,Indiana Pacers,109,Detroit Pistons,113,"15,321",Little Caesars Arena
2211,"Mon, Feb 25, 2019",7:30p,San Antonio Spurs,85,Brooklyn Nets,101,"13,479",Barclays Center
2212,"Mon, Feb 25, 2019",7:30p,Phoenix Suns,124,Miami Heat,121,"19,600",AmericanAirlines Arena
2213,"Mon, Feb 25, 2019",8:00p,Milwaukee Bucks,117,Chicago Bulls,106,"20,936",United Center
2214,"Mon, Feb 25, 2019",8:00p,Atlanta Hawks,111,Houston Rockets,119,"18,055",Toyota Center
2215,"Mon, Feb 25, 2019",8:00p,Los Angeles Lakers,105,Memphis Grizzlies,110,"17,794",FedEx Forum
2216,"Mon, Feb 25, 2019",8:00p,Sacramento Kings,105,Minnesota Timberwolves,112,"13,691",Target Center
2217,"Mon, Feb 25, 2019",8:00p,Philadelphia 76ers,111,New Orleans Pelicans,110,"17,194",Smoothie King Center
2218,"Mon, Feb 25, 2019",10:30p,Dallas Mavericks,112,Los Angeles Clippers,121,"19,068",STAPLES Center
2219,"Tue, Feb 26, 2019",7:30p,Orlando Magic,103,New York Knicks,108,"17,833",Madison Square Garden (IV)
2220,"Tue, Feb 26, 2019",8:00p,Boston Celtics,95,Toronto Raptors,118,"19,800",Scotiabank Arena
2221,"Tue, Feb 26, 2019",10:30p,Oklahoma City Thunder,112,Denver Nuggets,121,"18,378",Pepsi Center
2222,"Wed, Feb 27, 2019",7:00p,Houston Rockets,118,Charlotte Hornets,113,"17,903",Spectrum Center
2223,"Wed, Feb 27, 2019",7:30p,Minnesota Timberwolves,123,Atlanta Hawks,131,"14,101",State Farm Arena
2224,"Wed, Feb 27, 2019",7:30p,Washington Wizards,125,Brooklyn Nets,116,"13,683",Barclays Center
2225,"Wed, Feb 27, 2019",7:30p,Golden State Warriors,125,Miami Heat,126,"19,647",AmericanAirlines Arena
2226,"Wed, Feb 27, 2019",8:00p,Portland Trail Blazers,97,Boston Celtics,92,"18,624",TD Garden
2227,"Wed, Feb 27, 2019",8:00p,Chicago Bulls,109,Memphis Grizzlies,107,"13,711",FedEx Forum
2228,"Wed, Feb 27, 2019",8:30p,Indiana Pacers,101,Dallas Mavericks,110,"19,978",American Airlines Center
2229,"Wed, Feb 27, 2019",8:30p,Detroit Pistons,93,San Antonio Spurs,105,"18,354",AT&T Center
2230,"Wed, Feb 27, 2019",9:00p,Los Angeles Clippers,105,Utah Jazz,111,"18,306",Vivint Smart Home Arena
2231,"Wed, Feb 27, 2019",10:00p,Milwaukee Bucks,141,Sacramento Kings,140,"17,583",Golden 1 Center
2232,"Wed, Feb 27, 2019",10:30p,New Orleans Pelicans,119,Los Angeles Lakers,125,"18,997",STAPLES Center
2233,"Thu, Feb 28, 2019",7:00p,Minnesota Timberwolves,115,Indiana Pacers,122,"17,003",Bankers Life Fieldhouse
2234,"Thu, Feb 28, 2019",7:00p,Golden State Warriors,96,Orlando Magic,103,"18,846",Amway Center
2235,"Thu, Feb 28, 2019",7:30p,Cleveland Cavaliers,125,New York Knicks,118,"17,573",Madison Square Garden (IV)
2236,"Thu, Feb 28, 2019",8:00p,Miami Heat,118,Houston Rockets,121,"18,119",Toyota Center
2237,"Thu, Feb 28, 2019",8:00p,Philadelphia 76ers,108,Oklahoma City Thunder,104,"18,203",Chesapeake Energy Arena
2238,"Thu, Feb 28, 2019",10:30p,Utah Jazz,111,Denver Nuggets,104,"19,520",Pepsi Center
2239,"Fri, Mar 1, 2019",7:30p,Chicago Bulls,168,Atlanta Hawks,161,"15,267",State Farm Arena
2240,"Fri, Mar 1, 2019",7:30p,Charlotte Hornets,123,Brooklyn Nets,112,"15,578",Barclays Center
2241,"Fri, Mar 1, 2019",8:00p,Washington Wizards,96,Boston Celtics,107,"18,624",TD Garden
2242,"Fri, Mar 1, 2019",8:00p,Portland Trail Blazers,117,Toronto Raptors,119,"19,800",Scotiabank Arena
2243,"Fri, Mar 1, 2019",9:00p,New Orleans Pelicans,130,Phoenix Suns,116,"14,123",Talking Stick Resort Arena
